hospital_pk,hospital_name,placekey
45C0001372,HOUSTON SURGERY CENTER,227-222@8fc-ffg-y9z
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,zzw-222@8fc-f9x-s5z
450289,HARRIS HEALTH SYSTEM,zzw-223@8fc-f9s-m6k
450638,HCA HOUSTON HEALTHCARE NORTHWEST,zzw-222@8fc-9t7-9fz
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,zzw-227@8fc-f9x-ysq
450035,ST JOSEPH MEDICAL CENTER,zzw-222@8fc-fc2-ct9
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,222-222@8fc-ffd-8qf
450684,MEMORIAL HERMANN NORTHEAST HOSPITAL,zzw-222@8fc-96t-8jv
450644,HCA HOUSTON HEALTHCARE WEST,222-222@8fc-fh6-c3q
452118,HOUSTON METHODIST CONTINUING CARE HOSPITAL,224-222@8fc-f74-9xq
670031,ST LUKE'S PATIENTS MEDICAL CENTER,222-222@8fc-88m-sbk
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,zzw-222@8fc-9sg-wzf
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",zzw-222@8fc-f9x-r6k
450709,HOUSTON METHODIST ST JOHN HOSPITAL,222-222@8fc-8qg-nyv
450774,TOPS SURGICAL SPECIALTY HOSPITAL,zzw-229@8fc-9t7-87q
452039,KINDRED HOSPITAL,222-222@8fc-9v6-j9z
450803,UNITED MEMORIAL MEDICAL CENTER,222-223@8fc-9qv-pn5
452046,CORNERSTONE SPECIALTY HOSPITALS HOUSTON MEDICAL CE,zzw-222@8fc-f9x-gkz
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,223-222@8fc-96s-7kf
450804,TEXAS ORTHOPEDIC HOSPITAL,zzw-223@8fc-f9v-2hq
670109,ALTUS BAYTOWN HOSPITAL,zzw-224@8fc-8nc-whq
450847,MEMORIAL HERMANN KATY HOSPITAL,224-222@8fc-f73-9zz
452032,CORNERSTONE SPECIALTY HOSPITALS CLEAR LAKE,zzw-223@8fc-8pj-j5f
450674,"WOMANS HOSPITAL OF TEXAS,THE",226-223@8fc-f9s-dy9
450617,HCA HOUSTON HEALTHCARE CLEAR LAKE,222-223@8fc-8pp-4d9
451341,HASKELL MEMORIAL HOSPITAL,223@5r2-rz7-zs5
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER � BUDA,222@8t2-k87-x3q
450272,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,zzw-226@8t2-khw-y5f
670056,ASCENSION  SETON HAYS,222-222@8t2-jtj-fcq
450578,HEMPHILL COUNTY HOSPITAL,222-222@5qt-c54-vs5
450389,UT HEALTH EAST TEXAS ATHENS HOSPITAL,222-223@5qw-6vr-z9f
452095,SOLARA SPECIALTY HOSPITAL MCALLEN,
450711,RIO GRANDE REGIONAL HOSPITAL,222-222@8t8-csn-28v
450119,SOUTH TEXAS HEALTH SYSTEM BEHAVIORAL,222-222@8t8-csb-575
450176,MISSION REGIONAL MEDICAL CENTER,zzw-222@8t7-rby-9s5
450825,CORNERSTONE REGIONAL HOSPITAL,226-222@8t8-cqz-bx5
450869,DOCTORS HOSPITAL AT RENAISSANCE,zzw-222@8t8-cqy-vvf
450128,KNAPP MEDICAL CENTER,zzw-222@8t8-cnc-skf
451395,HILL REGIONAL HOSPITAL,224-222@5qw-rvt-wkz
450755,COVENANT HOSPITAL LEVELLAND,222-223@8tj-xn4-8vz
450596,LAKE GRANBURY MEDICAL CENTER,zzw-222@5qw-dyb-pgk
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,223-222@5qw-8gt-2ff
451393,CROCKETT MEDICAL CENTER,zzw-222@8fb-h7v-4d9
450653,"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",223-222@8sv-73r-wp9
450352,HUNT REGIONAL MEDICAL CENTER,zzw-222@5qw-bcs-dy9
451369,GOLDEN PLAINS COMMUNITY HOSPITAL,222-222@5qz-jp3-7kf
450241,FAITH COMMUNITY HOSPITAL,222-222@5qw-kk6-j9z
451363,JACKSON HEALTHCARE CENTER,zzy-222@8sx-g6b-k4v
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,222-223@8fb-tnt-yjv
450346,BAPTIST BEAUMONT HOSPITAL,zzw-222@8fc-yxj-wp9
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,zzw-222@8fc-yxm-pd9
452042,CHRISTUS DUBUIS HOSPITAL OF BEAUMONT,223-222@8fc-yxm-p5f
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,222-222@8fc-tgx-jsq
452083,MID-JEFFERSON EXTENDED CARE HOSPITAL,zzw-222@8fc-tfb-vcq
450828,CHRISTUS SPOHN HOSPITAL ALICE,222-223@8sy-2w4-nbk
670107,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL BURLESON,zzw-222@5qw-vjz-rp9
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,zzw-222@5qw-qvt-w6k
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,zzw-223@5qw-v8s-249
450078,ANSON GENERAL HOSPITAL,zzw-222@5r2-9vh-j9z
451364,OTTO KAISER MEMORIAL HOSPITAL,zzw-222@8sw-xrp-rtv
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,zzw-222@5qw-633-z4v
45075F,VA HOSP,
450007,PETERSON REGIONAL MEDICAL CENTER,222-222@8t2-6nf-fmk
451306,KIMBLE HOSPITAL,222-222@8t2-5xg-nt9
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,
450196,PARIS REGIONAL MEDICAL CENTER,zzw-223@5qx-723-33q
450698,LAMB HEALTHCARE CENTER,zzw-222@8tj-ynf-789
451323,ADVENTHEALTH ROLLINS BROOK,zzw-222@8sy-t5m-bp9
451376,LAVACA MEDICAL CENTER,zzw-222@8t2-mkr-dn5
451375,LIBERTY DAYTON REGIONAL MEDICAL CENTER,zzw-222@8fc-c5x-w8v
450400,PARKVIEW REGIONAL HOSPITAL,223-222@8fb-m49-nnq
451303,LIMESTONE MEDICAL CENTER,222-222@8fb-kw4-ty9
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,225-222@8sy-w8v-9j9
452102,COVENANT SPECIALTY HOSPITAL,224-222@5r4-38q-hqz
450040,COVENANT MEDICAL CENTER,222-222@5r4-38r-6kz
450686,UNIVERSITY MEDICAL CENTER,223-222@5r4-38k-6c5
450162,GRACE MEDICAL CENTER,222-222@5r4-2sn-w49
450876,LUBBOCK HEART HOSPITAL LP,222-222@5r4-38w-7kf
453306,COVENANT CHILDRENS HOSPITAL,226-223@5r4-38q-k4v
45C0001441,COVENANT HIGH PLAINS SURGERY CENTER,225-223@5r4-38r-gzf
451351,LYNN COUNTY HOSPITAL DISTRICT,zzw-222@5r3-29n-hkf
451348,HEART OF TEXAS MEMORIAL HOSPITAL,zzw-222@8sz-6zg-2ff
450042,PROVIDENCE HEALTH CENTER,zzw-222@8sz-b2z-nyv
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,zzw-222@8sz-b2y-dd9
451316,MADISON ST JOSEPH HEALTH CENTER,222-222@8fc-nc7-vs5
451333,MARTIN COUNTY HOSPITAL DISTRICT,zzy-222@8sv-6w6-p9z
450465,MATAGORDA REGIONAL MEDICAL CENTER,222-222@8sx-jgg-hh5
451332,PALACIOS COMMUNITY MEDICAL CENTER,zzw-222@8sw-m3z-d9z
450092,FORT DUNCAN MEDICAL CENTER,223-224@8sr-cs7-nwk
451330,MEDINA REGIONAL HOSPITAL,222-222@8sz-zsd-4qf
450133,MIDLAND MEMORIAL HOSPITAL,222-222@8sv-4rb-f2k
451342,MITCHELL COUNTY HOSPITAL DISTRICT,zzy-222@5r3-b2z-7kf
450641,NOCONA GENERAL HOSPITAL,223-222@5qx-jj6-x89
670059,ST LUKES LAKESIDE HOSPITAL,zzw-222@8fc-9bn-54v
450222,HCA HOUSTON HEALTHCARE CONROE,222-222@8fc-mnw-vs5
670267,THE WOODLANDS SPECIALTY HOSPITAL,222@8fc-9b4-2zf
670122,HOUSTON METHODIST THE WOODLANDS HOSPITAL,222-222@8fc-9bm-b8v
452057,NEXUS SPECIALTY HOSPITAL THE WOODLANDS,222-222@8fc-9bg-p7q
452107,CORNERSTONE HOSPITAL CONROE,223-222@8fc-mnw-v4v
670093,ASPIRE HOSPITAL,229-223@8fc-mp5-y5f
450862,ST LUKE'S THE WOODLANDS HOSPITAL,223-222@8fc-9bn-54v
451386,MEMORIAL HOSPITAL,zzw-224@5qy-7c5-35z
450508,NACOGDOCHES COUNTY HOSPITAL DISTRICT,224-224@8fc-4k4-zmk
450656,NACOGDOCHES MEDICAL CENTER,zzw-223@8fc-6fg-dvz
450447,NAVARRO REGIONAL HOSPITAL,222-222@5qw-tmw-fvf
450055,ROLLING PLAINS MEMORIAL HOSPITAL,zzw-222@5r3-8d6-pjv
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,222-222@8sx-xwq-qfz
453301,DRISCOLL CHILDRENS HOSPITAL,zzw-222@8sx-xw5-dgk
670061,SOUTH TEXAS SURGICAL HOSPITAL,22m-222@8sx-ybk-5mk
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",
451359,OCHILTREE GENERAL HOSPITAL,zzw-222@5qz-n2f-w8v
450565,PALO PINTO GENERAL HOSPITAL,zzw-222@5qw-cyw-vxq
450210,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,zzw-226@8fc-44k-zfz
450203,MEDICAL CITY WEATHERFORD,zzw-222@5qw-f3g-jn5
451300,PARMER COUNTY COMMUNITY HOSPITAL,22b-222@5qy-whz-fj9
451389,PECOS COUNTY MEMORIAL HOSPITAL,222-222@8st-r5d-nkf
451307,IRAAN GENERAL HOSPITAL,zzy-223@8st-cx6-tn5
450395,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,zzw-222@8fb-52s-gp9
450875,QUAIL CREEK SURGICAL HOSPITAL,222-222@5qy-dnb-k4v
450231,BAPTIST ST ANTHONY'S HOSPITAL,zzw-222@5qy-dnb-f4v
452060,VIBRA HOSPITAL OF AMARILLO,222@5qy-dnf-skf
450209,NORTHWEST TEXAS HOSPITAL,222-223@5qy-dnb-649
451301,REAGAN MEMORIAL HOSPITAL,222-222@8sv-b5m-zfz
451377,REEVES COUNTY HOSPITAL DISTRICT,223-223@8st-kt9-kcq
451317,REFUGIO COUNTY MEMORIAL HOSPITAL,223-222@8sw-ywc-xqz
670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,222@5qv-vd9-9j9
451315,NORTH RUNNELS HOSPITAL,222-222@5r3-9gt-wrk
451310,BALLINGER MEMORIAL HOSPITAL,zzw-222@8sz-2jv-v75
450475,UT HEALTH EAST TEXAS HENDERSON HOSPITAL,222-223@8fc-23w-dvz
451361,SABINE COUNTY HOSPITAL,22p@8fb-pqb-fj9
451360,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,222-223@8fb-r6m-psq
451304,SCHLEICHER COUNTY MEDICAL CENTER,222-222@8st-ts5-vcq
451384,COGDELL MEMORIAL HOSPITAL,zzw-222@5r2-zct-g6k
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,222-222@5qw-5dt-dqf
452091,TYLER CONTINUECARE HOSPITAL (AT MOTHER FRANCES),223-222@5qw-5d2-75z
452051,UT HEALTH EAST TEXAS SPECIALTY HOSPITAL,zzw-222@5qw-5cz-dsq
450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,zzw-222@5qw-5cz-dsq
450102,CHRISTUS MOTHER FRANCES HOSPITAL,223-222@5qw-5d2-75z
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,222-222@5qw-92k-nt9
450451,GLEN ROSE MEDICAL CENTER,224-222@8sz-nsy-59f
450654,STARR COUNTY MEMORIAL HOSPITAL,zzy-222@8t7-sjk-g49
450498,STEPHENS MEMORIAL HOSPITAL,222-222@5r2-pn3-8vz
451318,STONEWALL MEMORIAL HOSPITAL,222-222@5r2-8wg-xyv
451324,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,zzw-222@8sv-2fx-49z
451349,SWISHER MEMORIAL HOSPITAL,227-222@5r4-5yd-rx5
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,zzw-222@5qw-vsn-ysq
670103,MEDICAL CITY ALLIANCE,226-222@5qw-jng-bff
670132,METHODIST SOUTHLAKE HOSPITAL,zzw-222@5qv-x7j-435
450039,JPS HEALTH NETWORK,222-225@5qw-w2q-xbk
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,zzw-223@5qw-w2s-3bk
450872,USMD HOSPITAL AT ARLINGTON L P,227-224@5qw-vvy-5j9
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,zzw-222@5qw-vyk-gkz
453300,COOK CHILDRENS MEDICAL CENTER,zzw-223@5qw-w25-q4v
670085,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,223-222@5qw-jn9-mff
670116,WISE HEALTH SYSTEM,225-222@5qw-jnf-mp9
450675,MEDICAL CITY ARLINGTON,222-222@5qw-vvy-7dv
450087,MEDICAL CITY NORTH HILLS,zzw-222@5qw-vt9-6zf
670121,SAINT CAMILLUS MEDICAL CENTER,222-222@5qw-vsh-kvf
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,223-224@5qw-w25-nkf
450672,MEDICAL CITY FORT WORTH,222-222@5qw-w25-qpv
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,zzw-222@5qw-jwf-99f
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,222-222@5qv-x7t-k4v
670023,METHODIST MANSFIELD MEDICAL CENTER,zzw-222@5qw-vg3-qxq
670067,BAYLOR SCOTT AND WHITE ORTHOPEDIC AND SPINE HOSPI,224-224@5qw-vvx-jjv
450639,TEXAS HEALTH HEB,222-222@5qv-xb8-jjv
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,zzw-223@5qv-x85-3wk
452018,TEXAS HEALTH SPECIALTY HOSPITAL FORT WORTH,
452028,KINDRED HOSPITAL-TARRANT COUNTY,222-222@5qw-vsn-pd9
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,225-222@5qw-vss-9zz
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,zzw-223@5qw-vzk-gkz
452019,KINDRED HOSPITAL FORT WORTH- MANSFIELD,222-222@5qw-v9x-vs5
450558,ABILENE REGIONAL MEDICAL CENTER,zzy-222@5r2-myf-7qz
450229,HENDRICK MEDICAL CENTER,zzw-223@5r2-mjd-r49
452029,CONTINUECARE HOSPITAL AT HENDRICK MEDICAL CENTER,zzw-223@5r2-mjd-r49
450399,BROWNFIELD REGIONAL MEDICAL CENTER,223-222@8tk-3k3-n5z
451339,THROCKMORTON COUNTY MEMORIAL HOSPITAL,222-223@5r3-rsv-9zz
450080,TITUS REGIONAL MEDICAL CENTER,zzw-222@8f2-sr6-mc5
450571,SHANNON MEDICAL CENTER,222-222@8st-xbb-zmk
450867,ASCENSION SETON NORTHWEST,222-222@8t2-f45-rkz
452034,CORNERSTONE SPECIALTY HOSPITALS AUSTIN,228-222@8t2-fkg-m8v
453310,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,zzw-224@8t2-fjw-hbk
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,22c-222@8t2-fm9-5zz
670128,BAYLOR SCOTT & WHITE MEDICAL CENTER � PFLUGERVILLE,zzw-222@8t2-fbv-wx5
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,222-222@8t2-fj4-rkz
450808,NORTHWEST HILLS SURGICAL HOSPITAL,zzw-224@8t2-fkb-gtv
452038,TEXAS NEURO REHABILITATION CENTER,222-222@8t2-fkw-zpv
450431,ST DAVID'S MEDICAL CENTER,zzw-223@8t2-fjw-x3q
450865,ASCENSION SETON  SOUTHWEST,222-222@8sy-xrm-pd9
670136,BAYLOR SCOTT & WHITE MEDICAL CENTER- AUSTIN,
450809,NORTH AUSTIN MEDICAL CENTER,zzw-222@8t2-f53-gx5
450871,ARISE AUSTIN MEDICAL CENTER,226-222@8t2-fj7-zpv
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,222-222@8t2-fks-cnq
450056,ASCENSION SETON MEDICAL CENTER AUSTIN,222-222@8t2-fkh-d9z
450460,TYLER COUNTY HOSPITAL,zzy-222@8fb-723-8sq
451329,RANKIN HOSPITAL MEDICAL CLINIC,222-222@8sv-7rn-dd9
451309,MCCAMEY HOSPITAL,
451387,UVALDE MEMORIAL HOSPITAL,zzw-223@8sr-vss-3kf
450154,VAL VERDE REGIONAL MEDICAL CENTER,222-222@8sw-3sz-vs5
450147,DETAR HEALTHCARE SYSTEM,224@8sw-thr-fzz
452056,PAM  SPECIALTY HOSPITAL OF VICTORIA SOUTH,zzw-223@8sw-tm4-p7q
452094,PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,zzw-222@8sw-thk-7bk
450023,CITIZENS MEDICAL CENTER,zzw-222@8sw-tm8-b49
450347,HUNTSVILLE MEMORIAL HOSPITAL,zzw-222@8fb-bgr-n3q
451373,WARD MEMORIAL HOSPITAL,zzw-222@8st-n63-z4v
450187,SCOTT & WHITE HOSPITAL BRENHAM,222-223@8fc-pbn-54v
452096,LAREDO SPECIALTY HOSPITAL LP,222-222@8sr-8mj-wx5
450029,LAREDO MEDICAL CENTER,zzw-222@8sr-8mj-vj9
450643,DOCTORS HOSPITAL OF LAREDO,222-223@8sr-855-w8v
450694,EL CAMPO MEMORIAL HOSPITAL,zzw-222@8sx-b5t-xyv
451334,PARKVIEW HOSPITAL,zzy-222@5qt-5gq-nt9
451340,SHAMROCK GENERAL HOSPITAL,zzw-222@5qt-86k-xwk
452068,KPC PROMISE HOSPITAL OF WICHITA FALLS LLC,223-222@5r3-v6g-j5f
450827,KELL WEST REGIONAL HOSPITAL,222-222@5r3-v52-6rk
451343,ELECTRA MEMORIAL HOSPITAL,zzw-223@5r3-sqb-xqz
450010,UNITED REGIONAL HEALTH CARE SYSTEM,zzw-222@5r3-v6g-j9z
450584,WILBARGER GENERAL HOSPITAL,222-222@5r3-w4m-tjv
670041,SETON MEDICAL CENTER WILLIAMSON,zzw-222@8sy-sx6-p35
670034,SCOTT & WHITE HOSPITAL-ROUND ROCK,223-222@8sy-sx5-3yv
670043,CEDAR PARK REGIONAL MEDICAL CENTER,zzw-224@8sy-smw-5zz
451374,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,zzw-224@8sz-f5r-vmk
450718,ROUND ROCK MEDICAL CENTER,zzw-222@8t2-f3p-4qf
450108,CONNALLY MEMORIAL MEDICAL CENTER,zzw-222@8t2-27t-tjv
451314,WINKLER COUNTY MEMORIAL HOSPITAL,229-222@8tm-53z-zj9
450271,WISE REGIONAL HEALTH SYSTEM,225-223@5qw-hmx-tvz
451380,UT HEALTH EAST TEXAS QUITMAN HOSPITAL,222-222@5qw-83f-qxq
451381,CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,222-223@5qw-7vq-p9z
451308,YOAKUM COUNTY HOSPITAL,zzw-223@8tk-25y-rkz
451354,HAMILTON HOSPITAL,224-222@5r3-pst-v75
450085,GRAHAM REGIONAL MEDICAL CENTER,222-222@5qw-g2y-gc5
461305,MILFORD MEMORIAL HOSPITAL,222-222@5yz-5k5-ckf
461335,BEAVER VALLEY HOSPITAL,222-222@5yz-5q2-6zf
460017,BRIGHAM CITY COMMUNITY HOSPITAL,222-223@5ws-mk5-4vz
460039,BEAR RIVER VALLEY HOSPITAL,zzw-222@5ws-dkw-ndv
460015,LOGAN REGIONAL HOSPITAL,zzy-222@5ws-h5d-28v
460054,CACHE VALLEY  HOSPITAL,zzw-226@5ws-h62-tqf
460011,CASTLEVIEW HOSPITAL,222-223@5qc-73q-73q
460042,LAKEVIEW HOSPITAL,223-222@5qd-3rh-yy9
460041,DAVIS HOSPITAL AND MEDICAL CENTER,zzw-222@5qc-zy7-ct9
460061,LAYTON HOSPITAL,zzw-222@5qc-zyk-skf
460019,UINTAH BASIN MEDICAL CENTER,223-222@5qc-qy6-xnq
461333,GARFIELD MEMORIAL HOSPITAL,zzw-223@5yy-5vy-dsq
461302,MOAB REGIONAL HOSPITAL,222-222@5qg-54m-sqz
460007,CEDAR CITY HOSPITAL,222-226@5yy-mmd-bhq
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,223-222@5qb-yh4-435
461309,KANE COUNTY HOSPITAL,zzw-222@5yy-8jp-gp9
461301,FILLMORE COMMUNITY HOSPITAL,222-224@5yz-35p-wtv
461300,DELTA COMMUNITY HOSPITAL,223-224@5qb-wkh-qvf
460044,ALTA VIEW HOSPITAL,zzw-222@5qc-xj5-6x5
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,222-223@5qd-37j-73q
460051,JORDAN VALLEY MEDICAL CENTER,zzw-222@5qc-w6s-xh5
460010,INTERMOUNTAIN MEDICAL CENTER,222-224@5qc-w8p-9xq
460006,LDS HOSPITAL,222-224@5qd-38w-zpv
463302,SHRINERS HOSPITALS FOR CHILDREN - SALT LAKE CITY,222-222@5qd-38z-djv
460060,LONE PEAK HOSPITAL,222-222@5qc-xjp-rhq
460058,RIVERTON HOSPITAL,zzw-224@5qc-xth-5mk
460003,SALT LAKE REGIONAL MEDICAL CENTER,zzw-223@5qd-38q-j7q
460047,ST MARK'S HOSPITAL,222-224@5qd-37n-z4v
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,zzw-226@5qd-38y-8gk
463301,PRIMARY CHILDRENS HOSPITAL,zzw-223@5qd-38y-8n5
461308,SAN JUAN HOSPITAL,zzy-223@5qd-jck-ygk
461310,BLUE MOUNTAIN HOSPITAL,222-223@5qf-5bg-m8v
461306,GUNNISON VALLEY HOSPITAL,zzy-226@5qb-t92-yjv
461303,SANPETE VALLEY HOSPITAL - CAH,222-222@5qc-99z-ghq
460026,SEVIER VALLEY HOSPITAL,222-224@5yz-3fq-vs5
460057,PARK CITY HOSPITAL,225-224@5qd-32t-qpv
460014,MOUNTAIN WEST MEDICAL CENTER,223-222@5qc-wg8-5j9
460030,ASHLEY REGIONAL MEDICAL CENTER,zzw-223@5qc-mn7-9zz
460052,TIMPANOGOS REGIONAL HOSPITAL,zzw-222@5qc-x6f-btv
460001,UTAH VALLEY HOSPITAL,zzw-222@5qc-x6z-rkz
460043,OREM COMMUNITY HOSPITAL,zzw-223@5qc-x6f-xnq
460013,MOUNTAIN VIEW HOSPITAL,zzw-222@5qb-9jt-cdv
462005,UTAH VALLEY SPECIALTY HOSPITAL,222-222@5qc-x5r-389
460023,AMERICAN FORK HOSPITAL,zzw-222@5qc-x2s-qj9
461307,HEBER VALLEY HOSPITAL,222-222@5qb-fvh-3bk
460021,DIXIE REGIONAL MEDICAL CENTER,zzw-222@5yz-j2f-j7q
460004,MCKAY DEE HOSPITAL,zzw-222@5qc-zzy-789
460005,OGDEN REGIONAL MEDICAL CENTER,zzw-222@5qd-222-qfz
471307,"PORTER HOSPITAL, INC",zzw-222@662-43g-d9z
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,223-226@65y-x2h-66k
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,222-222@66b-f7q-mrk
470003,UNIVERSITY OF VERMONT MEDICAL CENTER,zzw-228@65z-svn-68v
470024,NORTHWESTERN MEDICAL CENTER INC,222-222@66b-btm-575
471305,COPLEY HOSPITAL,222-222@66b-8dn-4jv
471301,GIFFORD MEDICAL CENTER,zzw-222@662-22j-zj9
471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,zzw-222@66b-gkv-fs5
470005,RUTLAND REGIONAL MEDICAL CENTER,zzw-222@65z-wsq-zmk
470001,CENTRAL VERMONT MEDICAL CENTER,237@66b-9ch-kfz
470011,BRATTLEBORO MEMORIAL HOSPITAL,zzw-223@62k-bnn-st9
471300,GRACE COTTAGE HOSPITAL,232@62k-g4c-2ff
471302,MT ASCUTNEY HOSPITAL,zzw-222@662-3ph-xh5
471306,SPRINGFIELD HOSPITAL,226@62k-gnx-td9
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,223-222@63r-f3g-r6k
490077,SENTARA MARTHA JEFFERSON HOSPITAL,zzw-222@63g-bdh-qpv
490126,LEWISGALE HOSPITAL ALLEGHANY,zzy-224@63g-vhh-brk
490050,VIRGINIA HOSPITAL CENTER,zzw-226@63r-6kw-75z
490018,AUGUSTA HEALTH,222-224@63g-cwk-kzz
491300,BATH COMMUNITY HOSPITAL,22w@63g-vzx-k75
490127,BUCHANAN GENERAL HOSPITAL,222-222@63m-5v8-3yv
490112,CJW MEDICAL CENTER,zzw-225@63g-rbd-3bk
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,224-222@63g-t65-s3q
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,223-223@63r-q3z-kzz
491303,DICKENSON COMMUNITY HOSPITAL,zzw-222@63k-pw5-6zf
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,225-222@63s-4tb-s5z
490101,INOVA FAIR OAKS HOSPITAL,222-225@63r-v8t-pn5
490122,INOVA MOUNT VERNON HOSPITAL,zzw-224@63r-7y4-2zf
490063,INOVA FAIRFAX HOSPITAL,222-229@63r-vfh-swk
490107,RESTON HOSPITAL CENTER,zzw-222@63r-v9t-x3q
490023,FAUQUIER HOSPITAL,222-222@63r-nyz-5cq
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,222-222@63f-xny-t9z
491302,CARILION GILES COMMUNITY HOSPITAL,zzw-222@63f-ywc-kfz
490130,RIVERSIDE WALTER REED HOSPITAL,222-222@64j-2tz-3yv
490013,SENTARA HALIFAX REGIONAL HOSPITAL,222-222@63f-7qz-5fz
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,223@63s-2qg-g8v
490059,BON SECOURS ST MARYS HOSPITAL,223-223@63g-rdv-d7q
492009,VIBRA HOSPITAL OF RICHMOND,zzw-222@63s-2r8-6hq
490118,HENRICO DOCTORS' HOSPITAL,zzw-222@63g-rf6-q75
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,222-222@64h-x5f-k9f
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,222-222@64h-x4s-wtv
491308,RAPPAHANNOCK GENERAL HOSPITAL,222-223@64j-2yj-x3q
490043,INOVA LOUDOUN HOSPITAL,22d-225@63r-syc-2hq
490145,STONESPRINGS HOSPITAL CENTER,zzw-225@63r-vhw-j5f
490098,COMMUNITY MEMORIAL HOSPITAL,222-222@63g-q34-wc5
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,zzw-22k@63f-s3r-2tv
490110,LEWISGALE HOSPITAL MONTGOMERY,zzw-222@63f-yc3-n5z
491307,"PAGE MEMORIAL HOSPITAL, INC",zzw-223@63r-sjv-2tv
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",224-222@63g-pdz-5cq
490144,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,zzy-222@63r-v38-vxq
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,222-223@63r-tvp-f75
490116,LEWISGALE HOSPITAL PULASKI,zzw-222@63f-txt-gp9
490002,RUSSELL COUNTY HOSPITAL,zzy-223@63k-ztp-59f
491305,SHENANDOAH MEMORIAL HOSPITAL,zzw-222@63r-r7v-3bk
